raceId,year,driverId,number_of_stops,pit_delta,race_time
852,2011,18,3,1.1573666666666667,86.90936666666667
852,2011,30,3,1.0283,87.53928333333333
852,2011,20,3,1.0515833333333333,86.74821666666666
852,2011,4,2,0.70395,86.96525
852,2011,13,3,1.0934666666666666,87.84948333333334
852,2011,3,2,0.7376833333333334,87.55945
852,2011,808,2,0.7229,87.94683333333333
852,2011,813,2,0.7287333333333333,88.0418
852,2011,16,2,0.7292666666666666,87.74343333333333
852,2011,155,2,0.7571666666666667,88.28115
852,2011,814,2,0.7114,88.14811666666667
853,2011,30,2,0.7453833333333333,81.31415
853,2011,18,2,0.72925,80.92936666666667
853,2011,1,2,0.73265,81.05981666666666
853,2011,4,2,0.7421333333333333,81.05135
853,2011,20,2,0.7250333333333333,80.76953333333333
853,2011,13,2,0.7328166666666667,81.48608333333334
854,2011,4,3,1.5163333333333333,120.03676666666667
854,2011,17,3,1.53465,119.6006
854,2011,20,3,1.5271333333333332,119.11261666666667
854,2011,18,3,1.5065833333333334,119.14156666666666
854,2011,814,2,1.0078,120.96373333333334
855,2011,1,3,1.0867333333333333,91.29491666666667
855,2011,16,3,1.0781166666666666,91.7979
855,2011,20,3,1.0945833333333332,90.92388333333334
855,2011,30,3,1.0686,91.34245
855,2011,18,3,1.04675,90.89045
855,2011,4,3,1.0532833333333333,90.90978333333334
855,2011,17,3,1.0774,91.02496666666667
855,2011,814,3,1.09135,91.92921666666666
855,2011,155,2,0.7760333333333334,91.9522
855,2011,5,3,1.09105,92.35418333333334
855,2011,13,3,1.06045,91.36111666666666
855,2011,15,3,1.1004166666666666,92.49278333333334
855,2011,22,3,1.1126,92.12696666666666
855,2011,3,3,1.03415,91.62915
855,2011,811,2,0.80655,92.10091666666666
855,2011,813,3,1.0571,91.96035
855,2011,153,2,0.7396,92.00083333333333
855,2011,808,2,0.7022666666666667,91.60056666666667
855,2011,815,2,0.7686,91.54673333333334
856,2011,22,2,0.7344833333333334,99.58436666666667
856,2011,814,2,0.7189166666666666,99.1766
856,2011,18,2,0.6920666666666667,98.27813333333333
856,2011,3,2,0.68105,98.93411666666667
856,2011,17,2,0.6938,98.24118333333334
856,2011,13,2,0.7453666666666666,98.45211666666667
856,2011,67,2,0.7348333333333333,99.07926666666667
856,2011,1,2,0.6905,98.23355
856,2011,4,2,0.6936166666666667,98.29471666666667
856,2011,20,2,0.66925,98.03323333333333
856,2011,16,2,0.7789333333333334,99.22038333333333
856,2011,153,2,0.7437666666666667,98.85886666666667
857,2011,17,2,0.7105333333333334,91.00885
857,2011,4,2,0.7271333333333333,90.98838333333333
857,2011,1,3,1.19825,91.98641666666667
857,2011,3,2,0.73545,91.69755
857,2011,18,2,0.7155,90.72391666666667
857,2011,30,2,0.70625,91.67371666666666
857,2011,20,2,0.7144,90.58336666666666
858,2011,13,2,0.6751,98.04106666666667
858,2011,1,2,0.6464833333333333,97.1981
858,2011,4,2,0.6920833333333334,97.33905
858,2011,18,2,0.6868166666666666,97.62945
858,2011,16,2,0.6828333333333333,98.48346666666667
858,2011,30,2,0.6716333333333333,98.46416666666667
858,2011,17,3,1.07845,97.7945
858,2011,3,2,0.6615333333333333,98.07005
858,2011,814,1,0.3369333333333333,98.88288333333334
859,2011,18,3,1.0771,92.7517
859,2011,4,3,1.0364833333333334,92.8752
859,2011,20,3,1.0612166666666667,92.57411666666667
859,2011,17,3,1.0421,92.29106666666667
859,2011,13,2,0.7124833333333334,93.40328333333333
860,2012,817,3,1.3320666666666667,94.81868333333334
860,2012,3,2,0.7703333333333333,95.12011666666666
860,2012,4,2,0.7324166666666667,94.51883333333333
860,2012,155,2,0.8251333333333334,94.77218333333333
860,2012,814,2,0.8252,94.8217
860,2012,17,2,0.7702833333333333,94.2352
860,2012,18,2,0.7685333333333333,94.15941666666667
860,2012,20,2,0.80645,94.19506666666666
860,2012,1,2,0.7721,94.22733333333333
860,2012,8,2,0.8031833333333334,94.79298333333334
860,2012,818,2,0.7795333333333333,94.82355
860,2012,815,1,0.39803333333333335,94.81705
862,2012,4,3,1.0076,97.06975
862,2012,8,2,0.71545,97.2917
862,2012,818,3,1.1498166666666667,97.31141666666667
862,2012,811,2,0.70845,97.02543333333334
862,2012,807,2,0.8905666666666666,97.30236666666667
862,2012,20,2,0.7099166666666666,96.95686666666667
862,2012,154,2,0.78365,96.97366666666667
862,2012,814,2,0.6898833333333333,97.15336666666667
862,2012,813,2,0.7133,97.04286666666667
862,2012,817,2,0.7367,97.50141666666667
862,2012,3,2,0.6959666666666666,96.44881666666667
862,2012,17,3,1.0220333333333333,96.91421666666666
862,2012,815,2,0.7595666666666666,97.13325
862,2012,1,3,1.0295166666666666,96.88235
862,2012,155,3,1.0726333333333333,97.09415
862,2012,18,3,1.1275833333333334,96.79258333333334
862,2012,13,2,0.6716833333333333,97.1618
863,2012,13,3,1.1243,96.26648333333333
863,2012,3,3,1.1169833333333334,96.1075
863,2012,1,3,1.37765,96.16623333333334
863,2012,17,3,1.1098333333333332,95.82963333333333
863,2012,4,3,1.1458333333333333,96.14655
863,2012,815,3,1.1626666666666667,96.39486666666667
863,2012,30,3,1.1046,96.37466666666667
863,2012,807,3,1.12365,96.45881666666666
863,2012,154,3,1.1484166666666666,95.35306666666666
863,2012,818,3,1.1392833333333334,96.74521666666666
863,2012,20,3,1.1089,95.18316666666666
863,2012,8,3,1.12285,95.23871666666666
863,2012,814,2,0.7425333333333334,96.14221666666667
863,2012,155,3,1.2170333333333334,96.68873333333333
864,2012,20,4,1.3141166666666666,100.27868333333333
864,2012,155,3,1.0658666666666667,100.22976666666666
864,2012,3,3,1.0126333333333333,100.45106666666666
864,2012,18,3,1.0213666666666668,100.57318333333333
864,2012,4,3,0.99315,99.20566666666667
864,2012,154,3,1.0412166666666667,99.39906666666667
864,2012,813,3,1.0611166666666667,99.15241666666667
864,2012,8,3,1.0191833333333333,99.21715
864,2012,1,2,0.69905,100.45475
865,2012,3,1,0.4145666666666667,106.12
865,2012,17,1,0.4261,106.10928333333334
865,2012,1,1,0.4291333333333333,106.17763333333333
865,2012,8,1,0.43966666666666665,106.84321666666666
865,2012,807,1,0.44078333333333336,106.81865
865,2012,811,1,0.44016666666666665,106.85121666666667
865,2012,4,1,0.42033333333333334,106.12506666666667
865,2012,13,1,0.41655,106.21253333333334
865,2012,814,1,0.4273666666666667,106.80156666666667
865,2012,20,1,0.4179833333333333,106.13166666666666
866,2012,13,2,0.70405,92.9143
866,2012,814,2,0.7203833333333334,93.12131666666667
866,2012,20,2,0.73445,92.61468333333333
866,2012,1,2,0.73175,92.4931
866,2012,17,2,0.70755,92.74451666666667
866,2012,817,2,0.7207833333333333,93.56768333333333
866,2012,4,1,0.3522166666666667,92.71661666666667
866,2012,3,2,0.7066833333333333,92.7238
866,2012,154,1,0.36383333333333334,92.53498333333333
866,2012,807,2,0.80405,93.2637
866,2012,155,1,0.35755,92.9003
866,2012,813,1,0.3784,93.2773
866,2012,8,1,0.3589,92.75255
866,2012,815,1,0.35678333333333334,92.58076666666666
867,2012,18,2,0.6647666666666666,104.68836666666667
867,2012,815,2,0.6989333333333333,104.74043333333333
867,2012,819,2,0.9079,105.88666666666667
867,2012,5,2,0.7580833333333333,105.85505
867,2012,808,4,1.5692833333333334,105.542
867,2012,8,2,0.7163666666666667,104.3845
867,2012,813,2,0.71445,105.18798333333334
867,2012,807,2,0.6921666666666667,104.6107
867,2012,817,2,0.7301,104.89483333333334
867,2012,4,2,0.6751166666666667,104.27748333333334
867,2012,30,2,0.6753,104.48813333333334
867,2012,17,2,0.6744666666666667,104.50461666666666
867,2012,3,2,0.679,104.63041666666666
867,2012,811,2,0.7183166666666667,104.87683333333334
867,2012,814,1,0.33825,104.65858333333334
868,2012,17,2,0.85055,85.18813333333334
868,2012,13,2,0.8405833333333333,85.34678333333333
868,2012,8,2,0.8575333333333334,85.36003333333333
868,2012,811,2,0.8759333333333333,85.91058333333334
868,2012,818,2,0.87815,86.07668333333334
868,2012,4,2,0.8395,85.23913333333333
868,2012,3,2,0.9786333333333334,86.1447
868,2012,155,2,1.1008833333333334,85.9443
868,2012,807,2,0.8584,85.98573333333333
868,2012,18,2,0.8316666666666667,85.92886666666666
868,2012,817,2,0.8539833333333333,86.04215
868,2012,1,2,0.8250166666666666,85.79585
868,2012,154,2,0.99315,85.47315
868,2012,20,2,0.8524666666666667,85.26873333333333
868,2012,30,2,0.8581666666666666,85.67401666666666
869,2012,13,3,1.0311,92.28816666666667
869,2012,818,3,0.9545833333333333,92.38045
869,2012,814,2,0.5977833333333333,92.08481666666667
869,2012,8,2,0.5956166666666667,91.37118333333333
869,2012,807,3,0.9182166666666667,91.9004
869,2012,17,2,0.5923833333333334,91.88005
869,2012,3,3,0.9171666666666667,91.91251666666666
869,2012,30,3,0.9098,91.58053333333334
869,2012,815,2,0.6057,91.56263333333334
869,2012,4,2,0.5918666666666667,91.0977
869,2012,18,2,0.5783,91.21351666666666
869,2012,817,2,0.6060666666666666,92.37818333333334
869,2012,20,2,0.5895166666666667,91.49323333333334
869,2012,155,2,0.6346833333333334,91.46311666666666
870,2012,18,3,0.9807666666666667,101.59576666666666
870,2012,807,2,0.68905,102.04643333333334
870,2012,813,3,0.88775,102.15181666666666
870,2012,811,2,0.6802833333333334,101.6567
870,2012,3,2,0.6830666666666667,101.94561666666667
870,2012,814,2,0.6802,102.13983333333333
870,2012,20,3,0.96125,101.28528333333334
870,2012,4,2,0.6505666666666666,101.53593333333333
870,2012,1,2,0.65825,101.09171666666667
870,2012,13,2,0.6649666666666667,101.73088333333334
870,2012,154,2,0.7063666666666667,101.26701666666666
870,2012,8,2,0.6643166666666667,101.10891666666667
870,2012,17,3,0.9695333333333334,101.66601666666666
870,2012,815,2,0.6756,102.16661666666667
871,2012,155,3,1.1837166666666668,91.07748333333333
871,2012,814,2,0.7086166666666667,90.20521666666667
871,2012,8,2,0.6778666666666666,89.5644
871,2012,17,2,0.6882166666666667,89.6629
871,2012,817,2,0.6891166666666667,90.19186666666667
871,2012,13,2,0.68925,89.63958333333333
871,2012,807,2,0.7141333333333333,89.60621666666667
871,2012,818,2,0.6956166666666667,90.12325
871,2012,811,2,0.7286666666666667,90.33431666666667
871,2012,30,2,0.7083166666666667,90.03173333333334
871,2012,18,1,0.3278,89.14216666666667
871,2012,3,2,0.6932666666666667,90.22735
871,2012,20,1,0.34685,89.36923333333333
872,2012,813,2,0.7464,80.49838333333334
872,2012,3,2,0.7366666666666667,80.24618333333333
872,2012,30,2,0.7426166666666667,80.208
872,2012,8,1,0.3621666666666667,80.2017
872,2012,13,1,0.36935,80.18146666666667
872,2012,4,1,0.3585833333333333,80.03025
872,2012,155,1,0.3812333333333333,80.41865
872,2012,814,1,0.36983333333333335,80.3713
872,2012,1,1,0.3456,79.68701666666666
872,2012,817,1,0.362,80.52561666666666
872,2012,811,1,0.38308333333333333,80.48941666666667
872,2012,816,1,0.3660333333333333,80.95136666666667
872,2012,815,1,0.37453333333333333,79.75961666666667
873,2012,4,2,0.9791166666666666,120.68951666666666
873,2012,8,2,0.9839833333333333,121.03171666666667
873,2012,20,2,1.0042333333333333,120.43573333333333
873,2012,18,2,0.9946833333333334,120.58505
873,2012,814,2,1.0175833333333333,120.75345
873,2012,3,2,0.9872166666666666,121.01546666666667
873,2012,154,2,1.0638833333333333,121.04736666666666
874,2012,811,4,1.4127333333333334,90.41585
874,2012,17,2,0.8858833333333334,89.84861666666667
874,2012,18,2,0.6888666666666666,89.35566666666666
874,2012,8,2,0.70205,89.77776666666666
874,2012,807,2,0.7115833333333333,89.79001666666667
874,2012,814,2,0.7067833333333333,90.32836666666667
874,2012,155,2,0.6924166666666667,89.34633333333333
874,2012,1,2,0.6823666666666667,89.7122
874,2012,813,2,0.7079833333333333,89.8101
874,2012,20,2,0.6809,88.93736666666666
874,2012,13,2,0.6952333333333334,89.28135
874,2012,817,2,0.7243333333333334,90.05268333333333
874,2012,30,2,0.6837,90.06685
874,2012,818,2,0.73265,90.41478333333333
875,2012,1,3,0.9977,97.80571666666667
875,2012,807,2,0.71845,97.23253333333334
875,2012,154,2,0.7102666666666667,97.39105
875,2012,30,2,0.6727166666666666,97.96486666666667
875,2012,818,2,0.7008833333333333,97.63733333333333
875,2012,17,2,0.6571166666666667,96.6147
875,2012,13,2,0.6910333333333334,96.81365
875,2012,8,2,0.68705,97.08983333333333
875,2012,817,2,0.6825833333333333,97.67396666666667
875,2012,811,2,0.7449833333333333,98.09255
875,2012,20,2,0.6605166666666666,96.47751666666667
875,2012,4,2,0.667,96.70991666666667
875,2012,814,2,0.6837166666666666,97.88498333333334
875,2012,815,2,0.7529166666666667,97.81188333333333
875,2012,813,1,0.35228333333333334,98.05958333333334
876,2012,18,1,0.3584833333333333,91.61683333333333
876,2012,811,1,0.36745,92.42865
876,2012,8,1,0.35673333333333335,91.93285
876,2012,3,1,0.3581666666666667,92.54063333333333
876,2012,817,1,0.37728333333333336,92.61346666666667
876,2012,13,1,0.3516666666666667,91.92363333333333
876,2012,807,1,0.3609,92.0957
876,2012,814,1,0.39913333333333334,92.55931666666666
876,2012,4,1,0.3466666666666667,91.33635
876,2012,17,1,0.3468,91.39935
876,2012,1,1,0.34753333333333336,91.41088333333333
876,2012,20,1,0.3451166666666667,91.17906666666667
876,2012,154,1,0.3496,92.11411666666666
876,2012,155,1,0.37876666666666664,92.62065
877,2012,814,3,1.1127333333333334,106.38045
877,2012,818,2,0.6700666666666667,106.55955
877,2012,20,2,0.748,106.04716666666667
877,2012,155,1,0.32548333333333335,106.31238333333333
877,2012,13,1,0.3264166666666667,106.35938333333333
877,2012,817,2,0.6892166666666667,106.4355
877,2012,30,2,0.68285,106.4457
877,2012,10,1,0.3314,106.919
877,2012,808,1,0.34615,107.05436666666667
877,2012,4,1,0.3228,105.99198333333334
877,2012,5,1,0.3838666666666667,106.77385
877,2012,37,1,0.3712,107.17408333333333
877,2012,18,1,0.32425,106.10756666666667
877,2012,813,1,0.3453833333333333,106.19456666666666
877,2012,815,3,1.3295833333333333,106.92391666666667
877,2012,8,1,0.3379666666666667,105.97778333333333
877,2012,811,1,0.37645,106.37015
878,2012,154,1,0.3531666666666667,97.09303333333334
878,2012,807,1,0.3683166666666667,97.15101666666666
878,2012,1,1,0.3469,95.92115
878,2012,4,1,0.40731666666666666,96.57496666666667
878,2012,811,1,0.36905,97.17336666666667
878,2012,20,1,0.3484,95.9324
878,2012,813,1,0.3723666666666667,97.16323333333334
878,2012,815,1,0.36798333333333333,97.32683333333334
878,2012,8,1,0.414,96.9949
878,2012,13,1,0.3586666666666667,96.68803333333334
878,2012,817,1,0.37751666666666667,97.33566666666667
878,2012,3,1,0.3557666666666667,97.34631666666667
878,2012,18,1,0.35741666666666666,96.86168333333333
879,2012,30,4,1.5422666666666667,105.57605
879,2012,155,3,1.4057166666666667,105.89843333333333
879,2012,17,3,1.0894166666666667,105.45986666666667
879,2012,4,3,1.1222333333333334,105.4235
879,2012,20,4,1.55335,105.53515
879,2012,13,3,1.1117166666666667,105.43785
879,2012,818,4,1.52835,105.85515
879,2012,807,3,0.9620833333333333,105.47273333333334
879,2012,18,2,0.7167666666666667,105.3776
880,2013,18,3,1.1231833333333334,91.41425
880,2013,17,3,1.1245333333333334,90.83375
880,2013,154,3,1.1151,91.43306666666666
880,2013,20,3,1.1017833333333333,90.42618333333333
880,2013,13,3,1.0795666666666666,90.61336666666666
880,2013,814,2,0.7676833333333334,91.19456666666666
880,2013,4,3,1.0850333333333333,90.26126666666667
880,2013,8,2,0.7481666666666666,90.05375
880,2013,818,3,1.1820333333333333,91.45136666666667
880,2013,1,3,1.0991333333333333,90.8131
880,2013,815,3,1.1231,91.4432
880,2013,16,2,0.7573666666666666,91.13821666666666
881,2013,20,4,1.4118833333333334,98.94468333333333
881,2013,13,4,1.4428166666666666,99.37215
881,2013,8,3,1.17475,99.75266666666667
881,2013,822,3,1.2657,100.42151666666666
881,2013,17,4,1.3899333333333332,99.01631666666667
881,2013,1,4,1.4869666666666668,99.1477
881,2013,807,4,1.5087,99.82875
881,2013,815,4,1.4196833333333334,100.15063333333333
881,2013,154,3,1.1050333333333333,99.53741666666667
881,2013,818,3,1.5426,100.39675
881,2013,3,4,1.4403833333333333,99.15535
882,2013,817,3,1.0935166666666667,97.1606
882,2013,1,3,1.0093833333333333,96.65445
882,2013,4,3,1.0208666666666666,96.44908333333333
882,2013,8,3,1.0329333333333333,96.61855
882,2013,13,3,1.0038166666666666,97.12953333333333
882,2013,154,3,1.0079666666666667,97.33946666666667
882,2013,813,3,1.0548833333333334,98.03996666666667
882,2013,807,3,1.0520333333333334,97.39238333333333
882,2013,20,3,0.9933,96.65783333333333
882,2013,814,3,1.0124833333333334,97.30048333333333
882,2013,818,3,1.0321333333333333,97.65915
882,2013,822,3,1.0886833333333332,98.01343333333334
882,2013,18,2,0.6626666666666666,97.03716666666666
882,2013,815,2,0.6703666666666667,97.51341666666667
883,2013,16,3,1.184,97.28695
883,2013,4,4,1.4467166666666667,96.63453333333334
883,2013,17,3,1.0675,96.62903333333334
883,2013,154,3,1.1294833333333334,96.33341666666666
883,2013,3,4,1.4336333333333333,96.69373333333333
883,2013,18,4,1.4652166666666666,96.78548333333333
883,2013,20,3,1.0809333333333333,96.0083
883,2013,13,4,1.5452166666666667,97.4477
883,2013,815,3,1.06585,96.60826666666667
883,2013,1,3,1.0852666666666666,96.59546666666667
883,2013,813,3,1.1243166666666666,97.1158
883,2013,807,3,1.1145,97.22385
883,2013,822,3,1.2495666666666667,97.36681666666667
883,2013,814,2,0.7414,96.37041666666667
883,2013,8,2,0.7406333333333334,96.16015
884,2013,17,4,1.282,100.07598333333334
884,2013,13,4,1.2865,99.71075
884,2013,4,4,1.28085,99.2766
884,2013,814,4,1.3285,100.4264
884,2013,3,3,0.9799666666666667,100.41026666666667
884,2013,20,4,1.2593166666666666,99.91448333333334
884,2013,8,3,0.9984166666666666,99.43223333333333
884,2013,815,4,1.3281166666666666,100.6389
884,2013,18,3,0.9549333333333333,100.6017
886,2013,17,2,0.72375,92.58123333333333
886,2013,3,3,1.0569333333333333,93.31446666666666
886,2013,20,2,0.69555,92.15238333333333
886,2013,4,2,0.6858,92.39251666666667
886,2013,1,2,0.69225,92.41808333333333
887,2013,1,2,0.89435,93.1202
887,2013,814,3,1.3917333333333333,93.28998333333334
887,2013,4,3,1.23965,93.10966666666667
887,2013,17,3,1.3450333333333333,93.00368333333333
887,2013,821,4,1.8065666666666667,93.42901666666667
887,2013,823,3,1.312,94.12025
887,2013,8,2,0.8236666666666667,93.17855
887,2013,817,2,0.9279166666666666,93.26665
887,2013,18,2,0.8183666666666667,93.42375
887,2013,824,2,0.8609333333333333,93.59255
887,2013,3,3,1.2553166666666666,92.99093333333333
887,2013,16,2,0.83275,93.26318333333333
887,2013,807,3,1.3467166666666666,93.31941666666667
887,2013,820,2,0.8622,94.1186
887,2013,813,2,0.8419833333333333,93.34318333333333
887,2013,822,2,1.0347,93.40916666666666
887,2013,819,2,0.8760333333333333,93.51781666666666
888,2013,814,2,0.7005,102.14136666666667
888,2013,817,3,0.9999,102.19476666666667
888,2013,16,3,1.0318833333333333,102.20748333333333
888,2013,1,3,0.9687333333333333,101.69396666666667
888,2013,821,3,1.0140833333333332,102.24785
888,2013,20,3,0.9689333333333333,101.24518333333333
888,2013,815,2,0.6810833333333334,101.88361666666667
888,2013,8,3,0.9882666666666666,101.26198333333333
888,2013,4,3,0.9869,101.37386666666667
888,2013,154,3,0.99785,101.34235
888,2013,3,3,1.02635,102.02553333333333
888,2013,807,3,1.0357833333333333,102.07671666666667
888,2013,18,2,0.6750666666666667,101.71178333333333
888,2013,813,2,0.9421166666666667,102.27733333333333
890,2013,1,3,1.0905,102.49075
890,2013,20,3,1.0812,102.6984
890,2013,13,3,1.1062833333333333,103.43153333333333
890,2013,4,3,1.09335,103.01426666666667
890,2013,154,4,1.3870833333333332,103.36233333333334
890,2013,8,2,0.7300666666666666,102.67305
890,2013,17,3,1.1022166666666666,102.79148333333333
890,2013,18,2,0.7433833333333333,103.38773333333333
891,2013,807,2,0.79255,85.17423333333333
891,2013,13,2,0.7584333333333333,84.60196666666667
891,2013,818,2,0.81015,85.14893333333333
891,2013,1,2,0.7679833333333334,84.1655
891,2013,16,2,0.7830333333333334,84.86238333333333
891,2013,3,2,0.7769333333333334,84.20113333333333
891,2013,4,2,0.75125,83.98441666666666
891,2013,17,2,0.7746833333333333,84.26735
891,2013,815,2,0.66625,85.06886666666666
891,2013,20,2,0.7594833333333333,83.70326666666666
891,2013,822,2,0.7825166666666666,85.4942
891,2013,817,2,0.7669166666666667,84.92776666666667
891,2013,18,2,0.7630333333333333,84.38316666666667
891,2013,821,3,1.0484333333333333,85.3772
891,2013,154,1,0.39075,84.63403333333333
892,2013,8,2,0.9289833333333334,79.20078333333333
892,2013,1,2,0.8129166666666666,79.11465
892,2013,154,1,0.45066666666666666,79.10803333333334
892,2013,18,1,0.4075,79.19465
892,2013,817,1,0.40531666666666666,79.09468333333334
892,2013,815,1,0.4322166666666667,79.21861666666666
892,2013,20,1,0.40508333333333335,78.55586666666666
892,2013,17,1,0.40341666666666665,78.6617
892,2013,13,1,0.4115333333333333,78.71188333333333
892,2013,807,1,0.4272166666666667,78.72845
892,2013,813,1,0.42328333333333334,79.37395
892,2013,822,1,0.41108333333333336,79.50298333333333
892,2013,3,1,0.40131666666666665,78.73918333333333
892,2013,4,1,0.40346666666666664,78.64698333333334
892,2013,821,1,0.41113333333333335,79.2372
893,2013,4,2,0.9768666666666667,119.76265
893,2013,13,3,1.4624833333333334,120.28348333333334
893,2013,18,2,0.9894833333333334,120.6081
893,2013,8,2,1.0413666666666668,119.95086666666667
893,2013,815,2,0.9684166666666667,120.61586666666666
893,2013,807,2,1.0027166666666667,120.62321666666666
893,2013,821,2,1.0178333333333334,120.85043333333333
893,2013,16,3,1.5179,120.63
893,2013,813,3,1.50975,120.69351666666667
893,2013,3,2,0.9804666666666667,120.07145
893,2013,822,3,1.6069666666666667,120.97155
893,2013,1,2,0.9852833333333333,120.10485
893,2013,20,2,0.9620166666666666,119.21886666666667
894,2013,18,2,0.8815666666666667,103.76605
894,2013,13,2,0.7479166666666667,103.80151666666667
894,2013,813,2,0.7852,104.0619
894,2013,821,2,0.7750666666666667,103.82818333333333
894,2013,822,2,0.8025333333333333,104.0125
894,2013,1,2,0.7420166666666667,103.64926666666666
894,2013,4,2,0.75025,103.66483333333333
894,2013,819,2,0.8114333333333333,104.28798333333333
894,2013,154,2,0.7547666666666667,103.31046666666667
894,2013,3,2,1.0974,103.67331666666666
894,2013,807,2,0.7961,103.63025
894,2013,815,2,1.0299,103.81426666666667
894,2013,823,3,1.1008,104.30336666666666
894,2013,824,2,0.78185,104.36118333333333
894,2013,20,2,0.75995,103.22835
894,2013,8,2,0.7693333333333333,103.29875
894,2013,820,2,0.8343333333333334,104.44331666666666
895,2013,18,3,1.2138333333333333,88.1687
895,2013,821,2,0.7845166666666666,88.01551666666667
895,2013,807,2,0.7869,87.68193333333333
895,2013,814,2,0.7889,88.46455
895,2013,17,3,1.1580833333333334,86.9405
895,2013,13,3,1.06065,88.3094
895,2013,8,2,0.7767166666666667,87.61043333333333
895,2013,154,2,0.7728,86.98685
895,2013,3,4,1.4323333333333332,88.02206666666666
895,2013,4,2,0.7580666666666667,87.58176666666667
895,2013,20,2,0.76315,86.82168333333334
896,2013,814,2,0.7947666666666666,92.41758333333334
896,2013,20,2,0.7928,91.20311666666667
896,2013,4,3,1.2910166666666667,92.50806666666666
896,2013,3,2,0.793,91.70016666666666
896,2013,8,2,0.8521666666666666,92.33625
896,2013,13,2,0.78185,91.89798333333333
896,2013,1,2,0.7853333333333333,92.0777
896,2013,813,2,0.8640333333333333,92.51896666666667
896,2013,154,1,0.39413333333333334,91.86798333333333
896,2013,815,2,0.8075166666666667,91.9336
896,2013,817,2,0.83465,92.47373333333333
896,2013,16,1,0.39818333333333333,92.44868333333334
897,2013,18,2,0.8115333333333333,99.83121666666666
897,2013,813,2,0.7716,99.70158333333333
897,2013,815,2,0.71455,99.62173333333334
897,2013,1,2,0.71635,99.42288333333333
897,2013,17,2,0.7181,98.61558333333333
897,2013,154,2,0.7318833333333333,98.6818
897,2013,3,2,0.7214333333333334,98.6626
897,2013,20,2,0.7262166666666666,98.10176666666666
897,2013,4,2,0.7163833333333334,99.22145
897,2013,13,2,0.73,99.4832
897,2013,821,2,0.7459166666666667,99.84001666666667
897,2013,814,1,0.37116666666666664,99.40466666666667
897,2013,16,1,0.36746666666666666,99.65605
898,2013,821,2,0.8314333333333334,100.81425
898,2013,5,2,1.0276,100.87018333333333
898,2013,18,1,0.40981666666666666,100.57376666666667
898,2013,13,2,0.8008666666666666,100.73436666666667
898,2013,815,1,0.3968,100.064
898,2013,814,2,0.8226333333333333,100.90001666666667
898,2013,3,1,0.39676666666666666,100.27148333333334
898,2013,817,1,0.40376666666666666,100.63586666666667
898,2013,822,1,0.4169,100.19428333333333
898,2013,1,1,0.3984,99.74176666666666
898,2013,4,1,0.39695,99.779
898,2013,20,1,0.4014333333333333,99.2858
898,2013,807,1,0.4005,99.79246666666667
898,2013,818,1,0.40635,100.69536666666667
898,2013,17,1,0.3922833333333333,99.42573333333333
898,2013,154,1,0.3979333333333333,99.39053333333334
899,2013,13,3,1.0394,93.4235
899,2013,815,2,0.7498,93.33918333333334
899,2013,18,2,0.7755666666666666,93.22766666666666
899,2013,807,2,0.7854,93.67586666666666
899,2013,4,2,0.7581166666666667,92.92021666666666
899,2013,1,3,1.0743833333333332,93.82005
899,2013,3,2,0.7680166666666667,93.2558
899,2013,17,2,0.8621666666666666,92.7792
899,2013,20,2,0.9234833333333333,92.605
900,2014,815,3,1.1760666666666666,94.41043333333333
900,2014,18,2,0.7468333333333333,93.47895
900,2014,3,2,0.8000666666666667,92.9785
900,2014,825,2,0.75705,93.42478333333334
900,2014,807,2,0.7591333333333333,93.8238
900,2014,4,2,0.74775,93.56656666666667
900,2014,8,2,0.7894666666666666,93.93975
900,2014,818,2,0.7683666666666666,93.98585
900,2014,826,2,0.9072333333333333,94.03825
900,2014,822,2,0.9673,93.77248333333333
901,2014,4,3,1.22215,101.03276666666666
901,2014,13,3,1.229,101.85083333333333
901,2014,20,3,1.2391,100.8418
901,2014,18,3,1.2398833333333332,101.82775
901,2014,3,3,1.2444,100.72145
901,2014,822,3,1.2413666666666667,101.85851666666667
901,2014,1,3,1.2397333333333334,100.4329
901,2014,807,2,0.83705,101.21955
902,2014,822,3,1.2681333333333333,100.24365
902,2014,826,3,1.27915,100.40141666666666
902,2014,820,3,1.3178666666666667,100.71086666666666
902,2014,4,3,1.2473166666666666,100.25563333333334
902,2014,13,3,1.2499833333333332,100.23346666666667
902,2014,8,3,1.24795,100.27008333333333
902,2014,154,3,1.2652833333333333,100.43143333333333
902,2014,807,2,0.81995,100.18995
902,2014,155,2,0.8958666666666667,101.17738333333334
902,2014,815,2,0.8239,100.1135
902,2014,20,2,0.8525,100.21036666666667
902,2014,817,2,0.8253666666666667,100.12053333333333
902,2014,1,2,0.83055,99.71238333333334
902,2014,3,2,0.8293,99.73046666666667
903,2014,8,2,0.7714166666666666,94.74455
903,2014,815,2,0.7758333333333334,94.84975
903,2014,4,2,0.76205,93.8657
903,2014,807,2,0.7700333333333333,94.37721666666667
903,2014,20,2,0.7469333333333333,94.2686
903,2014,822,2,0.8069833333333334,94.40058333333333
903,2014,3,2,0.7727666666666667,93.77333333333333
903,2014,817,2,0.7614,93.92456666666666
903,2014,1,2,0.7827833333333334,93.4723
904,2014,20,3,1.08635,102.36428333333333
904,2014,817,2,0.7299833333333333,101.90281666666667
904,2014,4,3,1.0941333333333334,102.5483
